Date,Item,Quantity,Unit Price,Total Price,Payment Method,Customer Type,Loyalty Member,Order Type,Tip Amount,Discount Applied,Discount Amount,Barista Name,Prep Time (min),Category,Sub-Category,Weather,Event Day,Gift Card Used,Mobile App Order,Month
5/04/2025,Muffin,1,2.75,2.44,Mobile Pay,New,Yes,Dine-In,1.13,Yes,1.44,Alex,7,Food,Pastry,Rainy,No,Yes,Yes,2025-04
5/04/2025,Espresso,2,3,7.4,Credit Card,New,Yes,Delivery,1.4,No,0,Sam,5,Drink,Hot Drink,Sunny,No,No,No,2025-04
5/04/2025,Cappuccino,2,4.25,8.29,Credit Card,Regular,No,Dine-In,1.43,Yes,1.64,Jamie,5,Drink,Hot Drink,Rainy,No,No,No,2025-04
5/04/2025,Iced Latte,1,5,4.37,Cash,Regular,Yes,Delivery,1.02,Yes,1.65,Jamie,2,Drink,Cold Drink,Cloudy,No,Yes,No,2025-04
5/04/2025,Cappuccino,3,4.25,14.41,Cash,New,Yes,Delivery,1.66,No,0,Sam,3,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
5/04/2025,Iced Latte,3,5,15.23,Mobile Pay,Regular,Yes,Dine-In,0.23,No,0,Sam,3,Drink,Cold Drink,Sunny,Yes,Yes,Yes,2025-04
5/04/2025,Flat White,3,4.25,11.95,Cash,Regular,Yes,Takeaway,0.49,Yes,1.29,Jamie,2,Drink,Hot Drink,Rainy,Yes,No,Yes,2025-04
5/04/2025,Bagel,1,2.5,2.59,Mobile Pay,Regular,Yes,Takeaway,0.7,Yes,0.61,Alex,6,Food,Sandwich,Rainy,No,No,Yes,2025-04
5/04/2025,Espresso,2,3,5.59,Credit Card,Regular,Yes,Dine-In,0.82,Yes,1.23,Alex,3,Drink,Hot Drink,Rainy,No,No,No,2025-04
5/04/2025,Espresso,3,3,9.37,Mobile Pay,New,No,Dine-In,0.37,No,0,Sam,5,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
5/04/2025,Flat White,1,4.25,2.78,Credit Card,Regular,Yes,Dine-In,0.12,Yes,1.59,Alex,4,Drink,Hot Drink,Cloudy,No,No,No,2025-04
5/04/2025,Latte,3,4.5,14.48,Cash,New,No,Takeaway,0.98,No,0,Jamie,6,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
5/04/2025,Bagel,2,2.5,4.09,Credit Card,New,Yes,Delivery,0.51,Yes,1.42,Alex,2,Food,Sandwich,Rainy,No,No,Yes,2025-04
5/04/2025,Americano,2,3.5,7.84,Mobile Pay,Regular,Yes,Dine-In,0.84,No,0,Sam,2,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
5/04/2025,Americano,3,3.5,10.09,Mobile Pay,Regular,Yes,Takeaway,1.4,Yes,1.81,Sam,3,Drink,Hot Drink,Rainy,No,No,No,2025-04
5/04/2025,Iced Latte,1,5,6.28,Mobile Pay,Regular,Yes,Dine-In,1.28,No,0,Alex,7,Drink,Cold Drink,Rainy,No,Yes,No,2025-04
5/04/2025,Espresso,2,3,5.66,Cash,New,No,Takeaway,0.98,Yes,1.32,Alex,5,Drink,Hot Drink,Cloudy,Yes,Yes,No,2025-04
5/04/2025,Bagel,1,2.5,1.56,Cash,New,Yes,Dine-In,0.31,Yes,1.25,Sam,2,Food,Sandwich,Cloudy,No,No,No,2025-04
6/04/2025,Cappuccino,2,4.25,8.79,Credit Card,New,Yes,Dine-In,1.55,Yes,1.26,Sam,6,Drink,Hot Drink,Rainy,Yes,Yes,No,2025-04
6/04/2025,Cappuccino,3,4.25,14.13,Cash,Regular,Yes,Delivery,1.38,No,0,Jamie,7,Drink,Hot Drink,Sunny,No,No,No,2025-04
6/04/2025,Croissant,1,3,1.65,Cash,Regular,Yes,Takeaway,0.39,Yes,1.74,Alex,5,Food,Pastry,Rainy,Yes,Yes,No,2025-04
6/04/2025,Americano,3,3.5,11.69,Credit Card,New,Yes,Dine-In,1.19,No,0,Jamie,5,Drink,Hot Drink,Rainy,Yes,No,Yes,2025-04
6/04/2025,Muffin,3,2.75,9.97,Cash,New,Yes,Delivery,1.72,No,0,Jamie,4,Food,Pastry,Rainy,No,Yes,Yes,2025-04
6/04/2025,Flat White,3,4.25,14.03,Cash,Regular,No,Dine-In,1.28,No,0,Alex,7,Drink,Hot Drink,Cloudy,No,No,No,2025-04
6/04/2025,Croissant,2,3,6.22,Cash,New,No,Delivery,1.82,Yes,1.6,Jamie,5,Food,Pastry,Sunny,No,Yes,No,2025-04
6/04/2025,Cold Brew,2,5,11.24,Credit Card,New,No,Takeaway,1.24,No,0,Alex,2,Drink,Cold Drink,Cloudy,No,No,No,2025-04
6/04/2025,Americano,3,3.5,10.68,Mobile Pay,Regular,Yes,Dine-In,1.01,Yes,0.83,Alex,3,Drink,Hot Drink,Sunny,Yes,No,No,2025-04
6/04/2025,Muffin,1,2.75,1.95,Cash,Regular,No,Takeaway,0.83,Yes,1.63,Sam,6,Food,Pastry,Sunny,No,No,Yes,2025-04
6/04/2025,Iced Latte,1,5,6.64,Credit Card,New,Yes,Delivery,1.64,No,0,Jamie,7,Drink,Cold Drink,Cloudy,Yes,Yes,Yes,2025-04
6/04/2025,Bagel,3,2.5,8.07,Credit Card,Regular,Yes,Dine-In,0.57,No,0,Sam,2,Food,Sandwich,Rainy,No,Yes,No,2025-04
6/04/2025,Iced Latte,3,5,15.12,Credit Card,New,No,Takeaway,0.12,No,0,Jamie,5,Drink,Cold Drink,Sunny,No,No,No,2025-04
6/04/2025,Flat White,1,4.25,5.09,Credit Card,Regular,Yes,Dine-In,1.57,Yes,0.73,Alex,3,Drink,Hot Drink,Rainy,Yes,No,Yes,2025-04
6/04/2025,Muffin,3,2.75,8.28,Cash,New,Yes,Delivery,1.76,Yes,1.73,Sam,7,Food,Pastry,Sunny,No,Yes,Yes,2025-04
6/04/2025,Americano,1,3.5,4.24,Cash,Regular,Yes,Dine-In,0.74,No,0,Sam,4,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-04
6/04/2025,Cold Brew,1,5,6.68,Cash,Regular,Yes,Dine-In,1.68,No,0,Sam,3,Drink,Cold Drink,Sunny,Yes,No,Yes,2025-04
6/04/2025,Espresso,1,3,2.76,Cash,New,No,Takeaway,0.97,Yes,1.21,Alex,5,Drink,Hot Drink,Cloudy,No,No,No,2025-04
6/04/2025,Croissant,3,3,9,Mobile Pay,Regular,No,Dine-In,1.61,Yes,1.61,Jamie,3,Food,Pastry,Cloudy,No,No,No,2025-04
6/04/2025,Chai Latte,2,4.75,9.74,Cash,Regular,Yes,Delivery,0.81,Yes,0.57,Alex,5,Drink,Hot Drink,Cloudy,Yes,Yes,No,2025-04
6/04/2025,Americano,3,3.5,12,Credit Card,New,Yes,Dine-In,1.5,No,0,Alex,6,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
6/04/2025,Espresso,2,3,6.51,Credit Card,New,No,Delivery,1.15,Yes,0.64,Alex,3,Drink,Hot Drink,Rainy,Yes,Yes,Yes,2025-04
6/04/2025,Bagel,2,2.5,5.37,Mobile Pay,New,Yes,Delivery,1.97,Yes,1.6,Jamie,6,Food,Sandwich,Rainy,No,Yes,Yes,2025-04
6/04/2025,Croissant,3,3,10.67,Cash,Regular,No,Dine-In,1.67,No,0,Alex,4,Food,Pastry,Cloudy,No,No,No,2025-04
6/04/2025,Latte,2,4.5,9.26,Credit Card,New,No,Delivery,1.03,Yes,0.77,Sam,4,Drink,Hot Drink,Sunny,Yes,No,No,2025-04
6/04/2025,Bagel,2,2.5,5.35,Mobile Pay,Regular,Yes,Dine-In,1.57,Yes,1.22,Sam,4,Food,Sandwich,Sunny,No,No,No,2025-04
6/04/2025,Americano,1,3.5,2.31,Mobile Pay,New,Yes,Takeaway,0.12,Yes,1.31,Jamie,7,Drink,Hot Drink,Cloudy,No,No,No,2025-04
6/04/2025,Latte,1,4.5,3.93,Mobile Pay,New,Yes,Takeaway,0.52,Yes,1.09,Alex,2,Drink,Hot Drink,Rainy,No,No,No,2025-04
6/04/2025,Latte,1,4.5,5.38,Mobile Pay,Regular,No,Takeaway,1.78,Yes,0.9,Jamie,5,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
6/04/2025,Croissant,2,3,7.26,Credit Card,Regular,No,Delivery,1.26,No,0,Jamie,2,Food,Pastry,Rainy,No,Yes,Yes,2025-04
6/04/2025,Bagel,1,2.5,2.83,Cash,Regular,Yes,Delivery,1.36,Yes,1.03,Sam,6,Food,Sandwich,Sunny,No,No,No,2025-04
6/04/2025,Flat White,2,4.25,8.05,Credit Card,New,No,Dine-In,1.33,Yes,1.78,Sam,5,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-04
6/04/2025,Chai Latte,3,4.75,15.35,Credit Card,Regular,Yes,Delivery,1.1,No,0,Jamie,5,Drink,Hot Drink,Sunny,Yes,Yes,Yes,2025-04
6/04/2025,Cold Brew,2,5,11.4,Mobile Pay,New,No,Delivery,1.4,No,0,Sam,4,Drink,Cold Drink,Rainy,No,Yes,Yes,2025-04
6/04/2025,Cold Brew,2,5,10.56,Credit Card,Regular,Yes,Delivery,0.56,No,0,Sam,3,Drink,Cold Drink,Sunny,Yes,No,No,2025-04
6/04/2025,Muffin,2,2.75,4.01,Credit Card,Regular,No,Dine-In,0.03,Yes,1.52,Sam,6,Food,Pastry,Rainy,Yes,Yes,No,2025-04
6/04/2025,Iced Latte,1,5,5.24,Mobile Pay,Regular,No,Delivery,0.83,Yes,0.59,Alex,2,Drink,Cold Drink,Rainy,Yes,Yes,Yes,2025-04
6/04/2025,Croissant,2,3,7.64,Mobile Pay,New,No,Dine-In,1.64,No,0,Alex,5,Food,Pastry,Rainy,Yes,Yes,Yes,2025-04
6/04/2025,Flat White,2,4.25,7.75,Mobile Pay,New,No,Takeaway,0.9,Yes,1.65,Jamie,7,Drink,Hot Drink,Rainy,Yes,No,Yes,2025-04
6/04/2025,Mocha,1,4.75,5.91,Mobile Pay,Regular,No,Delivery,1.16,No,0,Alex,5,Drink,Hot Drink,Cloudy,No,Yes,No,2025-04
6/04/2025,Flat White,3,4.25,13.1,Credit Card,Regular,Yes,Takeaway,1.66,Yes,1.31,Sam,7,Drink,Hot Drink,Sunny,No,No,No,2025-04
6/04/2025,Cappuccino,1,4.25,3.36,Mobile Pay,Regular,Yes,Takeaway,0.21,Yes,1.1,Sam,3,Drink,Hot Drink,Rainy,Yes,Yes,No,2025-04
6/04/2025,Chai Latte,3,4.75,14.94,Cash,New,No,Takeaway,0.69,No,0,Sam,4,Drink,Hot Drink,Sunny,Yes,No,Yes,2025-04
6/04/2025,Americano,1,3.5,5.27,Mobile Pay,Regular,Yes,Takeaway,1.77,No,0,Sam,2,Drink,Hot Drink,Rainy,No,No,No,2025-04
7/04/2025,Cappuccino,3,4.25,12.98,Mobile Pay,Regular,Yes,Takeaway,1.38,Yes,1.15,Jamie,6,Drink,Hot Drink,Rainy,Yes,Yes,Yes,2025-04
7/04/2025,Cappuccino,1,4.25,3.07,Credit Card,Regular,No,Dine-In,0.3,Yes,1.48,Jamie,6,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
7/04/2025,Americano,3,3.5,12.27,Credit Card,Regular,No,Takeaway,1.77,No,0,Alex,6,Drink,Hot Drink,Rainy,No,No,No,2025-04
7/04/2025,Iced Latte,1,5,6.24,Mobile Pay,New,No,Takeaway,1.95,Yes,0.71,Jamie,4,Drink,Cold Drink,Rainy,Yes,No,No,2025-04
7/04/2025,Cappuccino,2,4.25,8.89,Mobile Pay,Regular,Yes,Dine-In,1.64,Yes,1.25,Jamie,2,Drink,Hot Drink,Sunny,Yes,No,Yes,2025-04
7/04/2025,Cold Brew,1,5,5.73,Cash,Regular,No,Delivery,0.73,No,0,Alex,2,Drink,Cold Drink,Sunny,No,Yes,No,2025-04
7/04/2025,Iced Latte,3,5,16.76,Mobile Pay,New,No,Delivery,1.76,No,0,Jamie,2,Drink,Cold Drink,Rainy,No,Yes,No,2025-04
7/04/2025,Cold Brew,3,5,15.15,Cash,Regular,Yes,Takeaway,1.89,Yes,1.74,Alex,6,Drink,Cold Drink,Rainy,Yes,No,No,2025-04
7/04/2025,Americano,2,3.5,8.44,Credit Card,Regular,No,Dine-In,1.44,No,0,Sam,3,Drink,Hot Drink,Cloudy,Yes,No,No,2025-04
7/04/2025,Iced Latte,3,5,15.29,Mobile Pay,New,No,Dine-In,1.59,Yes,1.3,Sam,2,Drink,Cold Drink,Rainy,No,Yes,No,2025-04
7/04/2025,Mocha,2,4.75,11.46,Mobile Pay,New,Yes,Takeaway,1.96,No,0,Jamie,6,Drink,Hot Drink,Sunny,No,No,No,2025-04
7/04/2025,Espresso,3,3,7.77,Mobile Pay,New,No,Takeaway,0.22,Yes,1.45,Sam,3,Drink,Hot Drink,Sunny,No,No,No,2025-04
7/04/2025,Croissant,1,3,4.09,Credit Card,Regular,Yes,Dine-In,1.09,No,0,Alex,4,Food,Pastry,Sunny,Yes,No,No,2025-04
7/04/2025,Muffin,2,2.75,6.08,Mobile Pay,New,No,Delivery,0.58,No,0,Jamie,3,Food,Pastry,Rainy,Yes,No,No,2025-04
7/04/2025,Americano,3,3.5,10.88,Mobile Pay,New,Yes,Delivery,1.35,Yes,0.97,Jamie,6,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-04
7/04/2025,Mocha,1,4.75,6.23,Credit Card,Regular,Yes,Takeaway,1.48,No,0,Alex,2,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
7/04/2025,Croissant,2,3,6.37,Mobile Pay,New,No,Takeaway,0.37,No,0,Alex,4,Food,Pastry,Rainy,No,No,No,2025-04
7/04/2025,Iced Latte,2,5,10.64,Credit Card,Regular,Yes,Dine-In,0.64,No,0,Jamie,6,Drink,Cold Drink,Sunny,No,Yes,Yes,2025-04
7/04/2025,Flat White,1,4.25,3.29,Credit Card,Regular,No,Takeaway,1.02,Yes,1.98,Alex,3,Drink,Hot Drink,Rainy,No,No,No,2025-04
7/04/2025,Chai Latte,3,4.75,13.49,Cash,Regular,No,Delivery,0.56,Yes,1.32,Sam,7,Drink,Hot Drink,Rainy,No,No,No,2025-04
7/04/2025,Cold Brew,3,5,15.3,Credit Card,New,Yes,Delivery,0.3,No,0,Sam,7,Drink,Cold Drink,Cloudy,No,No,Yes,2025-04
7/04/2025,Bagel,2,2.5,4.5,Cash,Regular,No,Takeaway,0.73,Yes,1.23,Jamie,3,Food,Sandwich,Cloudy,No,Yes,No,2025-04
7/04/2025,Espresso,3,3,8.47,Cash,New,No,Takeaway,0.8,Yes,1.33,Sam,2,Drink,Hot Drink,Sunny,Yes,No,Yes,2025-04
7/04/2025,Mocha,3,4.75,14.66,Credit Card,Regular,Yes,Dine-In,0.41,No,0,Alex,7,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
7/04/2025,Bagel,2,2.5,4.5,Cash,New,No,Takeaway,0.76,Yes,1.26,Alex,6,Food,Sandwich,Rainy,Yes,Yes,No,2025-04
7/04/2025,Iced Latte,1,5,5.73,Credit Card,Regular,No,Dine-In,1.6,Yes,0.87,Sam,2,Drink,Cold Drink,Cloudy,No,Yes,No,2025-04
7/04/2025,Cold Brew,2,5,9.18,Mobile Pay,Regular,Yes,Delivery,0.59,Yes,1.41,Alex,3,Drink,Cold Drink,Cloudy,No,No,No,2025-04
7/04/2025,Mocha,2,4.75,9.23,Mobile Pay,New,Yes,Takeaway,0.46,Yes,0.73,Sam,5,Drink,Hot Drink,Sunny,Yes,Yes,Yes,2025-04
7/04/2025,Chai Latte,2,4.75,11.1,Credit Card,Regular,No,Takeaway,1.6,No,0,Jamie,2,Drink,Hot Drink,Sunny,No,No,No,2025-04
7/04/2025,Espresso,3,3,10.88,Mobile Pay,Regular,No,Dine-In,1.88,No,0,Jamie,5,Drink,Hot Drink,Cloudy,No,Yes,Yes,2025-04
7/04/2025,Americano,1,3.5,5.26,Cash,New,No,Dine-In,1.76,No,0,Jamie,5,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
8/04/2025,Iced Latte,3,5,16.5,Credit Card,Regular,No,Delivery,1.5,No,0,Jamie,6,Drink,Cold Drink,Sunny,No,Yes,No,2025-04
8/04/2025,Espresso,3,3,9.59,Mobile Pay,New,Yes,Delivery,0.59,No,0,Sam,3,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
8/04/2025,Latte,2,4.5,9.14,Cash,New,No,Takeaway,0.65,Yes,0.51,Alex,7,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
8/04/2025,Croissant,3,3,9.69,Credit Card,New,Yes,Delivery,0.69,No,0,Sam,5,Food,Pastry,Sunny,No,Yes,Yes,2025-04
8/04/2025,Chai Latte,3,4.75,15.61,Cash,New,Yes,Delivery,1.36,No,0,Jamie,4,Drink,Hot Drink,Sunny,No,No,No,2025-04
8/04/2025,Chai Latte,2,4.75,9.62,Cash,New,No,Takeaway,0.12,No,0,Jamie,2,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
8/04/2025,Latte,2,4.5,9.49,Cash,New,Yes,Dine-In,0.49,No,0,Alex,6,Drink,Hot Drink,Sunny,No,No,No,2025-04
8/04/2025,Flat White,3,4.25,14.21,Credit Card,New,Yes,Delivery,1.46,No,0,Jamie,5,Drink,Hot Drink,Rainy,No,No,No,2025-04
8/04/2025,Cold Brew,2,5,10.05,Mobile Pay,Regular,Yes,Takeaway,1.63,Yes,1.58,Alex,7,Drink,Cold Drink,Rainy,No,No,No,2025-04
8/04/2025,Croissant,2,3,7.86,Credit Card,New,No,Delivery,1.86,No,0,Sam,5,Food,Pastry,Cloudy,No,No,No,2025-04
8/04/2025,Cold Brew,2,5,9.88,Cash,New,Yes,Dine-In,1.61,Yes,1.73,Alex,2,Drink,Cold Drink,Rainy,No,Yes,No,2025-04
8/04/2025,Cold Brew,1,5,5.75,Credit Card,Regular,No,Dine-In,1.86,Yes,1.11,Jamie,6,Drink,Cold Drink,Rainy,No,No,Yes,2025-04
8/04/2025,Muffin,2,2.75,7.09,Mobile Pay,New,No,Dine-In,1.59,No,0,Alex,5,Food,Pastry,Rainy,Yes,Yes,Yes,2025-04
8/04/2025,Espresso,3,3,9.22,Credit Card,New,Yes,Dine-In,1.56,Yes,1.34,Sam,2,Drink,Hot Drink,Rainy,No,No,No,2025-04
8/04/2025,Cold Brew,2,5,9.13,Cash,New,No,Delivery,0.33,Yes,1.2,Alex,2,Drink,Cold Drink,Rainy,No,No,No,2025-04
8/04/2025,Cappuccino,3,4.25,13.09,Mobile Pay,Regular,Yes,Takeaway,1.68,Yes,1.34,Alex,5,Drink,Hot Drink,Rainy,Yes,Yes,Yes,2025-04
8/04/2025,Muffin,1,2.75,3.7,Mobile Pay,Regular,No,Dine-In,1.56,Yes,0.61,Jamie,2,Food,Pastry,Rainy,No,No,Yes,2025-04
8/04/2025,Bagel,2,2.5,5.9,Credit Card,New,Yes,Dine-In,0.9,No,0,Alex,2,Food,Sandwich,Rainy,No,No,Yes,2025-04
8/04/2025,Americano,2,3.5,7.74,Cash,New,No,Delivery,0.74,No,0,Jamie,7,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
8/04/2025,Mocha,2,4.75,9.98,Mobile Pay,New,No,Delivery,0.48,No,0,Jamie,5,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
8/04/2025,Latte,3,4.5,11.96,Mobile Pay,New,Yes,Takeaway,0.3,Yes,1.84,Jamie,3,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
8/04/2025,Mocha,1,4.75,6.27,Credit Card,New,Yes,Takeaway,1.52,No,0,Sam,6,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
8/04/2025,Mocha,1,4.75,5.55,Credit Card,Regular,Yes,Takeaway,1.96,Yes,1.16,Sam,5,Drink,Hot Drink,Rainy,No,No,No,2025-04
8/04/2025,Flat White,3,4.25,12.71,Cash,New,No,Takeaway,0.75,Yes,0.79,Alex,5,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
8/04/2025,Croissant,2,3,6.75,Cash,Regular,Yes,Takeaway,0.75,No,0,Alex,7,Food,Pastry,Rainy,Yes,Yes,No,2025-04
8/04/2025,Espresso,2,3,7.73,Mobile Pay,Regular,Yes,Dine-In,1.73,No,0,Alex,7,Drink,Hot Drink,Rainy,No,No,No,2025-04
8/04/2025,Mocha,2,4.75,10.14,Mobile Pay,New,No,Delivery,0.64,No,0,Alex,5,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
8/04/2025,Americano,3,3.5,11.33,Mobile Pay,New,Yes,Delivery,0.83,No,0,Alex,7,Drink,Hot Drink,Cloudy,No,Yes,No,2025-04
8/04/2025,Cold Brew,2,5,10.61,Mobile Pay,Regular,No,Delivery,1.54,Yes,0.93,Sam,3,Drink,Cold Drink,Sunny,No,No,No,2025-04
8/04/2025,Americano,1,3.5,4.75,Cash,New,No,Dine-In,1.25,No,0,Alex,7,Drink,Hot Drink,Sunny,No,Yes,No,2025-04
8/04/2025,Chai Latte,2,4.75,9.67,Credit Card,Regular,Yes,Takeaway,1.29,Yes,1.12,Alex,6,Drink,Hot Drink,Cloudy,No,No,Yes,2025-04
8/04/2025,Flat White,1,4.25,5.76,Cash,Regular,Yes,Takeaway,1.51,No,0,Sam,3,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
8/04/2025,Mocha,2,4.75,10.7,Credit Card,Regular,Yes,Takeaway,1.2,No,0,Jamie,3,Drink,Hot Drink,Cloudy,No,Yes,No,2025-04
8/04/2025,Bagel,2,2.5,4.7,Cash,Regular,Yes,Dine-In,1.57,Yes,1.87,Jamie,7,Food,Sandwich,Rainy,No,Yes,Yes,2025-04
8/04/2025,Croissant,2,3,6.95,Mobile Pay,New,Yes,Takeaway,0.95,No,0,Alex,7,Food,Pastry,Rainy,No,Yes,Yes,2025-04
8/04/2025,Muffin,3,2.75,9.23,Credit Card,New,No,Takeaway,0.98,No,0,Alex,7,Food,Pastry,Sunny,No,No,Yes,2025-04
8/04/2025,Flat White,2,4.25,9.17,Cash,Regular,No,Delivery,1.6,Yes,0.93,Sam,4,Drink,Hot Drink,Sunny,No,No,No,2025-04
8/04/2025,Cold Brew,1,5,5.97,Cash,New,No,Delivery,0.97,No,0,Jamie,4,Drink,Cold Drink,Rainy,No,Yes,No,2025-04
8/04/2025,Flat White,1,4.25,4.45,Cash,New,Yes,Delivery,0.2,No,0,Jamie,3,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
8/04/2025,Iced Latte,3,5,15.17,Cash,Regular,No,Dine-In,1.27,Yes,1.1,Sam,2,Drink,Cold Drink,Rainy,No,Yes,Yes,2025-04
8/04/2025,Muffin,1,2.75,3.2,Mobile Pay,Regular,Yes,Delivery,0.45,No,0,Sam,6,Food,Pastry,Sunny,No,Yes,Yes,2025-04
8/04/2025,Chai Latte,3,4.75,15.85,Credit Card,New,No,Delivery,1.6,No,0,Sam,7,Drink,Hot Drink,Rainy,No,No,Yes,2025-04
8/04/2025,Croissant,3,3,8.64,Mobile Pay,New,Yes,Delivery,1.2,Yes,1.56,Jamie,3,Food,Pastry,Sunny,No,No,Yes,2025-04
8/04/2025,Americano,3,3.5,10.21,Credit Card,New,No,Delivery,0.21,Yes,0.5,Alex,3,Drink,Hot Drink,Cloudy,No,No,Yes,2025-04
8/04/2025,Bagel,3,2.5,8.33,Credit Card,New,No,Takeaway,0.83,No,0,Sam,6,Food,Sandwich,Sunny,Yes,No,No,2025-04
8/04/2025,Mocha,1,4.75,5.15,Credit Card,Regular,Yes,Takeaway,1.52,Yes,1.12,Jamie,4,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
8/04/2025,Latte,3,4.5,15.21,Cash,Regular,No,Dine-In,1.71,No,0,Sam,4,Drink,Hot Drink,Rainy,No,No,No,2025-04
9/04/2025,Cappuccino,1,4.25,5.18,Credit Card,Regular,Yes,Takeaway,0.93,No,0,Jamie,7,Drink,Hot Drink,Rainy,No,No,No,2025-04
9/04/2025,Muffin,1,2.75,2.61,Credit Card,New,Yes,Dine-In,1.14,Yes,1.28,Sam,6,Food,Pastry,Rainy,No,Yes,Yes,2025-04
9/04/2025,Bagel,3,2.5,7.17,Mobile Pay,Regular,No,Dine-In,0.87,Yes,1.2,Sam,6,Food,Sandwich,Cloudy,No,Yes,No,2025-04
9/04/2025,Cold Brew,2,5,10.91,Credit Card,Regular,Yes,Delivery,1.9,Yes,0.99,Alex,6,Drink,Cold Drink,Sunny,No,No,No,2025-04
9/04/2025,Flat White,2,4.25,8.32,Mobile Pay,Regular,No,Delivery,0.44,Yes,0.62,Alex,3,Drink,Hot Drink,Rainy,No,Yes,No,2025-04
9/04/2025,Latte,1,4.5,4.67,Credit Card,Regular,No,Dine-In,1.37,Yes,1.2,Alex,6,Drink,Hot Drink,Sunny,No,No,No,2025-04
9/04/2025,Mocha,1,4.75,5.73,Mobile Pay,Regular,Yes,Takeaway,0.98,No,0,Sam,2,Drink,Hot Drink,Sunny,No,No,Yes,2025-04
9/04/2025,Cold Brew,3,5,15.17,Cash,New,Yes,Takeaway,0.17,No,0,Alex,2,Drink,Cold Drink,Sunny,No,No,Yes,2025-04
9/04/2025,Muffin,3,2.75,8.17,Cash,New,Yes,Takeaway,0.82,Yes,0.9,Jamie,6,Food,Pastry,Rainy,No,Yes,Yes,2025-04
9/04/2025,Mocha,3,4.75,13.38,Mobile Pay,Regular,No,Delivery,0.65,Yes,1.52,Jamie,6,Drink,Hot Drink,Sunny,No,No,No,2025-04
9/04/2025,Chai Latte,2,4.75,8.39,Mobile Pay,New,Yes,Delivery,0.28,Yes,1.39,Sam,7,Drink,Hot Drink,Rainy,No,No,No,2025-04
9/04/2025,Bagel,3,2.5,7.75,Mobile Pay,Regular,No,Takeaway,1.94,Yes,1.69,Sam,3,Food,Sandwich,Cloudy,No,No,Yes,2025-04
9/04/2025,Muffin,1,2.75,4.3,Mobile Pay,Regular,No,Delivery,1.55,No,0,Sam,3,Food,Pastry,Cloudy,No,No,Yes,2025-04
9/04/2025,Chai Latte,1,4.75,3.95,Mobile Pay,New,Yes,Dine-In,1.13,Yes,1.93,Alex,2,Drink,Hot Drink,Rainy,No,No,No,2025-04
9/04/2025,Cappuccino,2,4.25,9.98,Mobile Pay,New,Yes,Delivery,1.48,No,0,Sam,7,Drink,Hot Drink,Cloudy,Yes,No,No,2025-04
9/04/2025,Mocha,3,4.75,14.37,Credit Card,New,Yes,Dine-In,1.92,Yes,1.8,Jamie,6,Drink,Hot Drink,Sunny,No,Yes,Yes,2025-04
9/04/2025,Espresso,3,3,8.67,Credit Card,Regular,Yes,Dine-In,1.37,Yes,1.7,Jamie,4,Drink,Hot Drink,Rainy,No,Yes,Yes,2025-04
9/04/2025,Americano,1,3.5,3.53,Credit Card,New,No,Takeaway,0.03,No,0,Alex,4,Drink,Hot Drink,Sunny,Yes,Yes,No,2025-04
9/04/2025,Cold Brew,3,5,15.06,Credit Card,New,Yes,Takeaway,1.63,Yes,1.57,Sam,5,Drink,Cold Drink,Sunny,No,Yes,Yes,2025-04
9/04/2025,Croissant,2,3,7.61,Cash,New,No,Dine-In,1.61,No,0,Alex,2,Food,Pastry,Rainy,Yes,Yes,Yes,2025-04
9/04/2025,Muffin,1,2.75,4.08,Mobile Pay,New,Yes,Takeaway,1.33,No,0,Sam,2,Food,Pastry,Rainy,No,No,Yes,2025-04
9/04/2025,Chai Latte,2,4.75,9.65,Credit Card,New,No,Dine-In,1.39,Yes,1.24,Jamie,7,Drink,Hot Drink,Sunny,No,No,No,2025-04
9/04/2025,Americano,2,3.5,7.58,Credit Card,Regular,No,Dine-In,0.58,No,0,Sam,6,Drink,Hot Drink,Sunny,Yes,Yes,Yes,2025-04
